,tbl_no,indicator,survey_id,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up,geog_type,area_name,area_type,district_code,district_name,province_name
2928,tbl_05,Gender_Age_Group_Population,Census2017,Female,42675,1338,8986,17133,22419,18837,5989,9008,17195,19766,17480,19034,1721,1075,geog_1,Jhal Magsi Tehsil,Rural,115,Jhal Magsi,Balochistan
2929,tbl_05,Gender_Age_Group_Population,Census2017,Female,4601,65,735,1608,2322,2254,740,1069,1954,2246,1966,2128,180,106,geog_1,Mirpur Sub-Tehsil,Rural,115,Jhal Magsi,Balochistan
2930,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Jhal Magsi Tehsil,Urban,115,Jhal Magsi,Balochistan
2931,tbl_05,Gender_Age_Group_Population,Census2017,Male,4840,70,789,1771,2526,2416,775,1112,1997,2304,1966,2135,188,106,geog_1,Mirpur Sub-Tehsil,Rural,115,Jhal Magsi,Balochistan
2932,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Jhal Magsi Tehsil,Urban,115,Jhal Magsi,Balochistan
2933,tbl_05,Gender_Age_Group_Population,Census2017,Male,45604,1264,8867,18395,25398,22315,6640,9271,17255,19968,17141,18757,1796,1094,geog_1,Jhal Magsi Tehsil,Rural,115,Jhal Magsi,Balochistan
2934,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Jhal Magsi Tehsil,Urban,115,Jhal Magsi,Balochistan
2935,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Jhal Magsi Tehsil,Rural,115,Jhal Magsi,Balochistan
2936,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,1,0,0,0,0,0,0,0,1,1,1,1,0,0,geog_1,Gandawa Tehsil,Urban,115,Jhal Magsi,Balochistan
2937,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Mirpur Sub-Tehsil,Rural,115,Jhal Magsi,Balochistan
2938,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Balanari Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2939,tbl_05,Gender_Age_Group_Population,Census2017,Female,13004,307,2281,4434,6020,5632,2092,3140,5716,6670,5836,6569,788,513,geog_1,Dhadar Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2940,tbl_05,Gender_Age_Group_Population,Census2017,Female,27115,852,5316,10282,13889,12224,4123,6064,11152,12922,11248,12392,1275,776,geog_1,Bhag Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2941,tbl_05,Gender_Age_Group_Population,Census2017,Female,9770,308,1818,3569,4854,4418,1547,2277,4157,4782,4193,4651,510,299,geog_1,Mach Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2942,tbl_05,Gender_Age_Group_Population,Census2017,Female,20746,578,3497,7031,9934,9213,3148,4814,9002,10486,9106,10140,1112,698,geog_1,Balanari Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2943,tbl_05,Gender_Age_Group_Population,Census2017,Female,44049,1168,7537,16135,23718,22369,7037,9852,17724,20066,17112,18658,1737,1114,geog_1,Sanni Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2944,tbl_05,Gender_Age_Group_Population,Census2017,Female,8068,193,1282,2477,3572,3533,1416,2089,3775,4368,3752,4190,472,301,geog_1,Bhag Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2945,tbl_05,Gender_Age_Group_Population,Census2017,Male,7411,249,1305,2752,4194,3955,1300,1730,2822,3255,2567,2846,306,196,geog_1,Khattan Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2946,tbl_05,Gender_Age_Group_Population,Census2017,Male,29740,895,5483,11310,15641,14253,4705,6527,11765,13755,11664,13046,1500,954,geog_1,Bhag Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2947,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Dhadar Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2948,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Mach Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2949,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,1,0,0,0,0,1,1,1,1,1,0,0,0,0,geog_1,Sanni Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2950,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Sanni Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2951,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,4,0,0,0,0,0,0,0,2,4,4,4,2,0,geog_1,Bhag Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2952,tbl_05,Gender_Age_Group_Population,Census2017,Female,7302,149,1098,2235,3243,3312,1339,1983,3492,3969,3413,3792,409,262,geog_1,Dhadar Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2953,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Sanni Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2954,tbl_05,Gender_Age_Group_Population,Census2017,Female,6802,252,1342,2620,3761,3352,1108,1539,2661,3049,2545,2786,261,167,geog_1,Khattan Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2955,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Khattan Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2956,tbl_05,Gender_Age_Group_Population,Census2017,Female,8777,196,1382,2689,3944,4088,1713,2440,4163,4749,4038,4439,426,271,geog_1,Mach Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2957,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Sanni Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2958,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Balanari Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2959,tbl_05,Gender_Age_Group_Population,Census2017,Male,8529,194,1217,2618,3826,3978,1569,2220,3994,4608,3895,4326,463,295,geog_1,Bhag Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2960,tbl_05,Gender_Age_Group_Population,Census2017,Male,10363,208,1487,2958,4268,4499,1925,2845,5215,5982,5198,5680,534,320,geog_1,Mach Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2961,tbl_05,Gender_Age_Group_Population,Census2017,Male,22595,583,3626,7663,10833,10411,3676,5259,9684,11435,9689,10903,1310,799,geog_1,Balanari Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2962,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Khattan Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2963,tbl_05,Gender_Age_Group_Population,Census2017,Male,52851,1388,8558,19273,30441,30508,10100,12893,20297,22726,18051,19700,1795,1159,geog_1,Sanni Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2964,tbl_05,Gender_Age_Group_Population,Census2017,Male,7938,133,1210,2542,3677,3758,1460,2046,3682,4203,3639,3959,353,227,geog_1,Dhadar Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2965,tbl_05,Gender_Age_Group_Population,Census2017,Male,10719,334,2008,4020,5437,5029,1785,2506,4455,5130,4444,4936,536,337,geog_1,Mach Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2966,tbl_05,Gender_Age_Group_Population,Census2017,Male,14145,329,2403,4948,6899,6532,2278,3121,5950,7030,6070,6758,757,458,geog_1,Dhadar Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2967,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Khattan Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2968,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Balanari Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2969,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Khattan Sub-Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2970,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,3,0,0,0,0,0,0,0,2,2,2,3,1,1,geog_1,Bhag Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2971,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Dhadar Tehsil,Rural,116,Kachhi_Bolan,Balochistan
2972,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Mach Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2973,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Balanari Sub-Tehsil,Urban,116,Kachhi_Bolan,Balochistan
2974,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Chattar Sub-Tehsil,Urban,117,Nasirabad,Balochistan
2975,tbl_05,Gender_Age_Group_Population,Census2017,Female,23636,682,4644,9227,12333,10533,3205,4775,9526,10953,9803,10779,1098,711,geog_1,Baba Kot Tehsil,Rural,117,Nasirabad,Balochistan
2976,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Tamboo Tehsil,Urban,117,Nasirabad,Balochistan
2977,tbl_05,Gender_Age_Group_Population,Census2017,Female,36725,945,7352,14140,18370,16048,5492,8030,15387,17641,15599,17243,1795,1176,geog_1,Chattar Sub-Tehsil,Rural,117,Nasirabad,Balochistan
2978,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Baba Kot Tehsil,Urban,117,Nasirabad,Balochistan
2979,tbl_05,Gender_Age_Group_Population,Census2017,Male,39811,1097,7792,16099,21747,19435,6158,8489,15469,17673,15203,16709,1627,1069,geog_1,Chattar Sub-Tehsil,Rural,117,Nasirabad,Balochistan
2980,tbl_05,Gender_Age_Group_Population,Census2017,Male,67706,1920,13277,27779,38315,33669,9956,13821,25511,29063,24683,27037,2550,1653,geog_1,Tamboo Tehsil,Rural,117,Nasirabad,Balochistan
2981,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Chattar Sub-Tehsil,Urban,117,Nasirabad,Balochistan
2982,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Baba Kot Tehsil,Rural,117,Nasirabad,Balochistan
2983,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,1,0,0,0,0,1,1,1,1,1,1,1,0,0,geog_1,Tamboo Tehsil,Rural,117,Nasirabad,Balochistan
2984,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Tamboo Tehsil,Urban,117,Nasirabad,Balochistan
2985,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Dera Murad Jamali Tehsil,Rural,117,Nasirabad,Balochistan
2986,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Chattar Sub-Tehsil,Urban,117,Nasirabad,Balochistan
2987,tbl_05,Gender_Age_Group_Population,Census2017,Female,63349,1793,12839,25159,33582,28657,8985,13356,25433,29079,25442,27899,2691,1759,geog_1,Tamboo Tehsil,Rural,117,Nasirabad,Balochistan
2988,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Baba Kot Tehsil,Urban,117,Nasirabad,Balochistan
2989,tbl_05,Gender_Age_Group_Population,Census2017,Female,47155,1256,8600,16937,23454,21592,7682,11461,20486,23191,20007,22027,2157,1454,geog_1,Dera Murad Jamali Tehsil,Urban,117,Nasirabad,Balochistan
2990,tbl_05,Gender_Age_Group_Population,Census2017,Female,65417,1723,13463,26048,34242,29366,9572,14088,26621,30391,26709,29252,2802,1769,geog_1,Dera Murad Jamali Tehsil,Rural,117,Nasirabad,Balochistan
2991,tbl_05,Gender_Age_Group_Population,Census2017,Male,25844,698,4918,10377,14487,12834,3808,5230,9729,11159,9579,10615,1106,741,geog_1,Baba Kot Tehsil,Rural,117,Nasirabad,Balochistan
2992,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Tamboo Tehsil,Urban,117,Nasirabad,Balochistan
2993,tbl_05,Gender_Age_Group_Population,Census2017,Male,69042,1803,13654,28236,38788,34167,10324,14307,26108,29728,25309,27868,2727,1817,geog_1,Dera Murad Jamali Tehsil,Rural,117,Nasirabad,Balochistan
2994,tbl_05,Gender_Age_Group_Population,Census2017,Male,49161,1468,8985,18193,25997,24319,8411,11602,20412,23089,19395,21078,1794,1179,geog_1,Dera Murad Jamali Tehsil,Urban,117,Nasirabad,Balochistan
2995,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Chattar Sub-Tehsil,Rural,117,Nasirabad,Balochistan
2996,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Baba Kot Tehsil,Urban,117,Nasirabad,Balochistan
2997,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Dera Murad Jamali Tehsil,Urban,117,Nasirabad,Balochistan
2998,tbl_05,Gender_Age_Group_Population,Census2017,Female,6203,121,985,2090,2973,2981,1117,1564,2745,3181,2730,2979,275,173,geog_1,Sohbatpur Tehsil,Urban,118,Sohbatpur,Balochistan
2999,tbl_05,Gender_Age_Group_Population,Census2017,Female,28484,871,5690,10963,14631,12860,4370,6389,11884,13528,11818,12898,1163,776,geog_1,Faridabad Tehsil,Rural,118,Sohbatpur,Balochistan
3000,tbl_05,Gender_Age_Group_Population,Census2017,Male,6664,156,1013,2236,3366,3355,1174,1664,2887,3326,2798,3017,241,144,geog_1,Sohbatpur Tehsil,Urban,118,Sohbatpur,Balochistan
3001,tbl_05,Gender_Age_Group_Population,Census2017,Male,20803,547,4046,8244,11391,10290,3354,4548,8153,9328,7929,8646,766,493,geog_1,Sohbatpur Tehsil,Rural,118,Sohbatpur,Balochistan
3002,tbl_05,Gender_Age_Group_Population,Census2017,Male,45781,1210,9263,18486,25154,22189,7133,9897,17687,20303,17411,19048,1761,1159,geog_1,Sanhri Tehsil,Rural,118,Sohbatpur,Balochistan
3003,tbl_05,Gender_Age_Group_Population,Census2017,Male,29719,879,5988,11994,16325,14439,4680,6506,11738,13313,11381,12342,1040,659,geog_1,Faridabad Tehsil,Rural,118,Sohbatpur,Balochistan
3004,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Sanhri Tehsil,Urban,118,Sohbatpur,Balochistan
3005,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Sanhri Tehsil,Urban,118,Sohbatpur,Balochistan
3006,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,2,0,0,0,0,1,1,1,2,2,2,2,0,0,geog_1,Sanhri Tehsil,Rural,118,Sohbatpur,Balochistan
3007,tbl_05,Gender_Age_Group_Population,Census2017,Female,43005,1232,9039,17070,21920,18992,6712,9784,17773,20363,17846,19715,2026,1323,geog_1,Sanhri Tehsil,Rural,118,Sohbatpur,Balochistan
3008,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Faridabad Tehsil,Urban,118,Sohbatpur,Balochistan
3009,tbl_05,Gender_Age_Group_Population,Census2017,Female,19757,517,4026,7712,10220,8946,3049,4417,8085,9267,8024,8830,869,567,geog_1,Sohbatpur Tehsil,Rural,118,Sohbatpur,Balochistan
3010,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Sanhri Tehsil,Urban,118,Sohbatpur,Balochistan
3011,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Faridabad Tehsil,Urban,118,Sohbatpur,Balochistan
3012,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,1,0,0,0,0,0,0,1,1,1,1,1,0,0,geog_1,Faridabad Tehsil,Rural,118,Sohbatpur,Balochistan
3013,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Faridabad Tehsil,Urban,118,Sohbatpur,Balochistan
3014,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Sohbatpur Tehsil,Urban,118,Sohbatpur,Balochistan
3015,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,7,0,0,0,1,2,2,3,6,6,4,5,1,1,geog_1,Sohbatpur Tehsil,Rural,118,Sohbatpur,Balochistan
3016,tbl_05,Gender_Age_Group_Population,Census2017,Female,7966,158,1184,2354,3596,3861,1639,2381,3899,4355,3697,4036,347,205,geog_1,Dalbandin Tehsil,Urban,119,Chagai,Balochistan
3017,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Chagai Sub-Tehsil,Urban,119,Chagai,Balochistan
3018,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Taftan Sub-Tehsil,Urban,119,Chagai,Balochistan
3019,tbl_05,Gender_Age_Group_Population,Census2017,Female,53548,1306,9890,19372,27760,26621,9909,14061,23199,25689,21765,23634,2002,1257,geog_1,Dalbandin Tehsil,Rural,119,Chagai,Balochistan
3020,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Nokundi Sub-Tehsil,Urban,119,Chagai,Balochistan
3021,tbl_05,Gender_Age_Group_Population,Census2017,Female,10432,301,1729,3485,5073,5100,1978,2810,4738,5293,4543,4972,455,288,geog_1,Nokundi Sub-Tehsil,Rural,119,Chagai,Balochistan
3022,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Taftan Sub-Tehsil,Urban,119,Chagai,Balochistan
3023,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Nokundi Sub-Tehsil,Urban,119,Chagai,Balochistan
3024,tbl_05,Gender_Age_Group_Population,Census2017,Male,11851,326,1819,3653,5486,5701,2279,3241,5672,6301,5446,5904,482,309,geog_1,Nokundi Sub-Tehsil,Rural,119,Chagai,Balochistan
3025,tbl_05,Gender_Age_Group_Population,Census2017,Male,57650,1550,10897,21369,30568,28369,9994,13850,23589,26829,22565,24773,2353,1549,geog_1,Dalbandin Tehsil,Rural,119,Chagai,Balochistan
3026,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Nokundi Sub-Tehsil,Rural,119,Chagai,Balochistan
3027,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Nokundi Sub-Tehsil,Urban,119,Chagai,Balochistan
3028,tbl_05,functional_limitations_by_province_and_district,PSLM_2019_20,Female,27859,558,5072,10206,14582,13911,4999,7183,11931,13225,11298,12228,994,650,geog_1,Chagai Sub-Tehsil,Rural,119,Chagai,Balochistan
3029,tbl_05,functional_limitations_by_province_and_district,PSLM_2019_20,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Taftan Sub-Tehsil,Urban,119,Chagai,Balochistan
3030,tbl_05,functional_limitations_by_province_and_district,PSLM_2019_20,Female,7732,168,1338,2799,4191,4059,1398,2000,3308,3610,3050,3223,185,123,geog_1,Taftan Sub-Tehsil,Rural,119,Chagai,Balochistan
3031,tbl_05,functional_limitations_by_province_and_district,PSLM_2019_20,Female,53548,1306,9890,19372,27760,26621,9909,14061,23199,25689,21765,23634,2002,1257,geog_1,Dalbandin Tehsil,Rural,119,Chagai,Balochistan
3032,tbl_05,functional_limitations_by_province_and_district,PSLM_2019_20,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Nokundi Sub-Tehsil,Urban,119,Chagai,Balochistan
3033,tbl_05,functional_limitations_by_province_and_district,PSLM_2019_20,Female,7966,158,1184,2354,3596,3861,1639,2381,3899,4355,3697,4036,347,205,geog_1,Dalbandin Tehsil,Urban,119,Chagai,Balochistan
3034,tbl_05,functional_limitations_by_province_and_district,PSLM_2019_20,Female,10432,301,1729,3485,5073,5100,1978,2810,4738,5293,4543,4972,455,288,geog_1,Nokundi Sub-Tehsil,Rural,119,Chagai,Balochistan
3035,tbl_05,functional_limitations_by_province_and_district,PSLM_2019_20,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Chagai Sub-Tehsil,Urban,119,Chagai,Balochistan
3036,tbl_05,Gender_Age_Group_Population,Census2017,Female,27859,558,5072,10206,14582,13911,4999,7183,11931,13225,11298,12228,994,650,geog_1,Chagai Sub-Tehsil,Rural,119,Chagai,Balochistan
3037,tbl_05,Gender_Age_Group_Population,Census2017,Female,7732,168,1338,2799,4191,4059,1398,2000,3308,3610,3050,3223,185,123,geog_1,Taftan Sub-Tehsil,Rural,119,Chagai,Balochistan
3038,tbl_05,Gender_Age_Group_Population,Census2017,Male,10777,212,1513,3171,4898,5301,2166,3263,5479,5959,5167,5409,262,170,geog_1,Taftan Sub-Tehsil,Rural,119,Chagai,Balochistan
3039,tbl_05,Gender_Age_Group_Population,Census2017,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Chagai Sub-Tehsil,Urban,119,Chagai,Balochistan
3040,tbl_05,Gender_Age_Group_Population,Census2017,Male,30396,700,5733,11451,16232,15182,5348,7349,12522,14057,11876,12998,1191,772,geog_1,Chagai Sub-Tehsil,Rural,119,Chagai,Balochistan
3041,tbl_05,Gender_Age_Group_Population,Census2017,Male,8299,196,1333,2642,3833,3942,1631,2288,3922,4435,3762,4106,361,220,geog_1,Dalbandin Tehsil,Urban,119,Chagai,Balochistan
3042,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,1,0,0,0,0,0,0,0,1,1,1,1,0,0,geog_1,Taftan Sub-Tehsil,Rural,119,Chagai,Balochistan
3043,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Taftan Sub-Tehsil,Urban,119,Chagai,Balochistan
3044,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,5,0,0,0,0,1,1,1,3,4,4,5,1,1,geog_1,Dalbandin Tehsil,Rural,119,Chagai,Balochistan
3045,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Chagai Sub-Tehsil,Urban,119,Chagai,Balochistan
3046,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,1,0,0,0,0,0,0,0,1,1,1,1,0,0,geog_1,Chagai Sub-Tehsil,Rural,119,Chagai,Balochistan
3047,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Dalbandin Tehsil,Urban,119,Chagai,Balochistan
3048,tbl_05,Gender_Age_Group_Population,Census2017,Female,12235,479,2307,4535,6577,6457,2487,3256,5095,5663,4611,5019,438,295,geog_1,Killa Abdullah Tehsil,Urban,120,Qilla Abdullah,Balochistan
3049,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Gulistan Tehsil,Urban,120,Qilla Abdullah,Balochistan
3050,tbl_05,Gender_Age_Group_Population,Census2017,Female,146699,4067,28962,56753,81196,76853,28233,38893,59780,65643,54314,59114,5068,3474,geog_1,Chaman Tehsil,Rural,120,Qilla Abdullah,Balochistan
3051,tbl_05,Gender_Age_Group_Population,Census2017,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Dobandi Sub-Tehsil,Urban,120,Qilla Abdullah,Balochistan
3052,tbl_05,Gender_Age_Group_Population,Census2017,Male,164656,4546,32503,64227,92944,87901,31588,41831,64801,72052,59241,64395,5443,3788,geog_1,Chaman Tehsil,Rural,120,Qilla Abdullah,Balochistan
3053,tbl_05,Gender_Age_Group_Population,Census2017,Male,33936,936,7153,14013,19871,17705,5765,7876,12337,13923,11526,12787,1342,920,geog_1,Dobandi Sub-Tehsil,Rural,120,Qilla Abdullah,Balochistan
3054,tbl_05,Gender_Age_Group_Population,Census2017,Male,13889,484,2598,5161,7791,7484,2678,3491,5514,6166,5059,5491,464,319,geog_1,Killa Abdullah Tehsil,Urban,120,Qilla Abdullah,Balochistan
3055,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Dobandi Sub-Tehsil,Urban,120,Qilla Abdullah,Balochistan
3056,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,1,0,0,0,0,1,1,1,1,1,1,1,0,0,geog_1,Killa Abdullah Tehsil,Rural,120,Qilla Abdullah,Balochistan
3057,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geog_1,Gulistan Tehsil,Urban,120,Qilla Abdullah,Balochistan
3058,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,1,0,0,0,0,0,0,0,0,0,0,1,1,1,geog_1,Gulistan Tehsil,Rural,120,Qilla Abdullah,Balochistan
3059,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,1,0,0,0,0,0,0,0,0,0,0,1,1,1,geog_1,Dobandi Sub-Tehsil,Rural,120,Qilla Abdullah,Balochistan
3060,tbl_05,Gender_Age_Group_Population,Census2017,Transgender,1,0,0,0,0,0,0,0,0,0,0,1,1,1,geog_1,Chaman Tehsil,Urban,120,Qilla Abdullah,Balochistan
3061,tbl_05,Gender_Age_Group_Population,Census2017,Female,55190,1772,10494,19982,28844,27744,10764,15227,23866,26512,22221,24040,1960,1204,geog_1,Gulistan Tehsil,Rural,120,Qilla Abdullah,Balochistan
